userId,query,tutorId,os_score,rerank_score,price,rating,position,label
e8a2a5d2-0545-4200-a619-3c72b9a71465,tìm gia sư Đại số Nâng cao,261,5.6428337,0.39487886,190000,4.9,7,1
e8a2a5d2-0545-4200-a619-3c72b9a71465,tìm gia sư Đại số Nâng cao,239,5.557652,0.39419067,190000,4.9,8,1
e8a2a5d2-0545-4200-a619-3c72b9a71465,tìm gia sư Đại số Nâng cao,245,5.4668007,0.38461497,185000,5.0,9,1
e8a2a5d2-0545-4200-a619-3c72b9a71465,tìm gia sư Đại số Nâng cao,242,5.6167912,0.38027418,175000,4.8,10,1
e8a2a5d2-0545-4200-a619-3c72b9a71465,luyện thi Toán học cấp độ Hình học,273,6.3746724,0.9809295,185000,4.9,1,1
e8a2a5d2-0545-4200-a619-3c72b9a71465,luyện thi Toán học cấp độ Hình học,281,6.3746724,0.7087981,195000,4.9,2,1
e8a2a5d2-0545-4200-a619-3c72b9a71465,luyện thi Toán học cấp độ Hình học,265,6.3746724,0.7084712,195000,4.9,3,1
e8a2a5d2-0545-4200-a619-3c72b9a71465,luyện thi Toán học cấp độ Hình học,239,5.407938,0.5672406,190000,4.9,4,1
e8a2a5d2-0545-4200-a619-3c72b9a71465,luyện thi Toán học cấp độ Hình học,346,5.5198483,0.56328076,175000,4.5,5,1
e8a2a5d2-0545-4200-a619-3c72b9a71465,luyện thi Toán học cấp độ Hình học,372,5.5198483,0.56328076,175000,4.5,6,1
e8a2a5d2-0545-4200-a619-3c72b9a71465,luyện thi Toán học cấp độ Hình học,398,5.5198483,0.5483277,175000,4.5,7,1
e8a2a5d2-0545-4200-a619-3c72b9a71465,luyện thi Toán học cấp độ Hình học,257,5.2058764,0.5138488,185000,4.9,8,1
e8a2a5d2-0545-4200-a619-3c72b9a71465,luyện thi Toán học cấp độ Hình học,249,4.9899254,0.50149393,180000,4.9,9,1
e8a2a5d2-0545-4200-a619-3c72b9a71465,luyện thi Toán học cấp độ Hình học,126,3.0683146,0.47244754,155000,4.7,10,1
e8a2a5d2-0545-4200-a619-3c72b9a71465,luyện thi SAT cấp độ Trung cấp (1150-1300),105,4.168206,0.84958977,80000,4.3,1,1
e8a2a5d2-0545-4200-a619-3c72b9a71465,luyện thi SAT cấp độ Trung cấp (1150-1300),206,4.1665072,0.5991486,80000,4.0,2,1
e8a2a5d2-0545-4200-a619-3c72b9a71465,luyện thi SAT cấp độ Trung cấp (1150-1300),149,2.97097,0.4,90000,4.3,3,1
e8a2a5d2-0545-4200-a619-3c72b9a71465,luyện thi SAT cấp độ Trung cấp (1150-1300),95,3.0213616,0.14166117,80000,4.0,4,1
e8a2a5d2-0545-4200-a619-3c72b9a71465,học Tiếng Anh trình độ Nâng cao online,263,6.402922,0.7487377,175000,4.8,1,1
e8a2a5d2-0545-4200-a619-3c72b9a71465,học Tiếng Anh trình độ Nâng cao online,279,6.402922,0.7369275,180000,4.8,2,1
e8a2a5d2-0545-4200-a619-3c72b9a71465,học Tiếng Anh trình độ Nâng cao online,271,6.402922,0.72208595,180000,4.8,3,0
e8a2a5d2-0545-4200-a619-3c72b9a71465,học Tiếng Anh trình độ Nâng cao online,33,6.190735,0.7191708,180000,4.1,4,1
e8a2a5d2-0545-4200-a619-3c72b9a71465,học Tiếng Anh trình độ Nâng cao online,44,6.190735,0.7191708,180000,4.1,5,1
e8a2a5d2-0545-4200-a619-3c72b9a71465,học Tiếng Anh trình độ Nâng cao online,247,6.402922,0.7057829,170000,4.8,6,1
e8a2a5d2-0545-4200-a619-3c72b9a71465,học Tiếng Anh trình độ Nâng cao online,254,6.128147,0.6902647,170000,4.9,7,1
e8a2a5d2-0545-4200-a619-3c72b9a71465,học Tiếng Anh trình độ Nâng cao online,381,4.5496755,0.5257561,165000,4.1,8,1
e8a2a5d2-0545-4200-a619-3c72b9a71465,học Tiếng Anh trình độ Nâng cao online,286,5.95351,0.48499584,180000,4.5,9,1
e8a2a5d2-0545-4200-a619-3c72b9a71465,học Tiếng Anh trình độ Nâng cao online,266,5.3854475,0.47159252,160000,4.8,10,1
e8a2a5d2-0545-4200-a619-3c72b9a71465,tìm gia sư Toán học Hình học,235,5.69269,0.7219655,180000,4.9,1,1
e8a2a5d2-0545-4200-a619-3c72b9a71465,tìm gia sư Toán học Hình học,273,4.1977105,0.70748657,185000,4.9,2,1
e8a2a5d2-0545-4200-a619-3c72b9a71465,tìm gia sư Toán học Hình học,61,5.7029943,0.6,170000,4.1,3,1
e8a2a5d2-0545-4200-a619-3c72b9a71465,tìm gia sư Toán học Hình học,249,4.9918303,0.5932532,180000,4.9,4,1
e8a2a5d2-0545-4200-a619-3c72b9a71465,tìm gia sư Toán học Hình học,126,3.4059477,0.58272904,155000,4.7,5,1
e8a2a5d2-0545-4200-a619-3c72b9a71465,tìm gia sư Toán học Hình học,330,4.950443,0.52845746,165000,3.9,6,1
e8a2a5d2-0545-4200-a619-3c72b9a71465,tìm gia sư Toán học Hình học,118,4.320642,0.5066482,165000,4.9,7,1
e8a2a5d2-0545-4200-a619-3c72b9a71465,tìm gia sư Toán học Hình học,281,4.1977105,0.4353552,195000,4.9,8,1
e8a2a5d2-0545-4200-a619-3c72b9a71465,tìm gia sư Toán học Hình học,265,4.1977105,0.43502823,195000,4.9,9,1
e8a2a5d2-0545-4200-a619-3c72b9a71465,tìm gia sư Toán học Hình học,130,3.98312,0.4318751,170000,4.4,10,1
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,tìm gia sư SAT Sơ cấp (1000 - 1150),322,7.1728663,0.63478434,55000,4.1,1,1
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,tìm gia sư SAT Sơ cấp (1000 - 1150),260,6.242935,0.4957845,80000,4.1,2,1
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,tìm gia sư SAT Sơ cấp (1000 - 1150),295,2.5409453,0.48090994,90000,4.1,3,1
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,tìm gia sư SAT Sơ cấp (1000 - 1150),54,3.286369,0.47982654,50000,4.1,4,1
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,tìm gia sư SAT Sơ cấp (1000 - 1150),179,4.237071,0.4637814,140000,4.6,5,1
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,tìm gia sư SAT Sơ cấp (1000 - 1150),157,4.237071,0.45172283,150000,4.7,6,1
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,tìm gia sư SAT Sơ cấp (1000 - 1150),14,4.318505,0.43991494,55000,4.7,7,1
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,tìm gia sư SAT Sơ cấp (1000 - 1150),319,3.7394245,0.3741308,55000,4.1,8,1
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,tìm gia sư SAT Sơ cấp (1000 - 1150),410,3.7151933,0.36556622,105000,3.7,9,1
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,tìm gia sư SAT Sơ cấp (1000 - 1150),363,3.251672,0.33388618,100000,3.9,10,1
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,tìm gia sư SAT Nền tảng (1000),157,4.0421453,0.8700087,150000,4.7,1,1
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,tìm gia sư SAT Nền tảng (1000),373,3.9259217,0.7183141,165000,4.3,2,1
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,tìm gia sư SAT Nền tảng (1000),19,3.9821799,0.6938688,170000,4.7,3,1
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,tìm gia sư SAT Nền tảng (1000),266,2.7453005,0.62674034,160000,4.8,4,1
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,tìm gia sư SAT Nền tảng (1000),271,3.1229727,0.61902523,180000,4.8,5,1
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,tìm gia sư SAT Nền tảng (1000),258,2.7453005,0.5973378,155000,4.8,6,1
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,tìm gia sư SAT Nền tảng (1000),377,3.9259217,0.59619796,180000,3.9,7,1
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,tìm gia sư SAT Nền tảng (1000),355,3.4192245,0.58951116,165000,4.1,8,1
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,tìm gia sư SAT Nền tảng (1000),242,2.946503,0.57045287,175000,4.8,9,1
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,tìm gia sư SAT Nền tảng (1000),437,3.8788831,0.5530097,170000,4.0,10,1
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,tìm gia sư SAT Trung cấp (1150-1300),95,3.001524,0.6,80000,4.0,1,1
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,tìm gia sư SAT Trung cấp (1150-1300),149,2.4889023,0.4,90000,4.3,2,1
a1b2c3d4-e5f6-4a7b-8c9d-0e1f2a3b4c5d,tìm gia sư IELTS Nâng cao (7.0+),274,5.892741,0.68258965,160000,4.8,1,0
a1b2c3d4-e5f6-4a7b-8c9d-0e1f2a3b4c5d,tìm gia sư IELTS Nâng cao (7.0+),238,4.854162,0.48495966,150000,4.7,2,1
a1b2c3d4-e5f6-4a7b-8c9d-0e1f2a3b4c5d,tìm gia sư IELTS Nâng cao (7.0+),277,4.19837,0.40680972,195000,4.9,3,1
a1b2c3d4-e5f6-4a7b-8c9d-0e1f2a3b4c5d,tìm gia sư IELTS Nâng cao (7.0+),215,2.9061975,0.4,170000,4.8,4,1
a1b2c3d4-e5f6-4a7b-8c9d-0e1f2a3b4c5d,tìm gia sư IELTS Nâng cao (7.0+),336,4.517898,0.34019193,180000,4.7,5,1
a1b2c3d4-e5f6-4a7b-8c9d-0e1f2a3b4c5d,tìm gia sư IELTS Nâng cao (7.0+),217,3.4507902,0.3286715,185000,4.9,6,1
a1b2c3d4-e5f6-4a7b-8c9d-0e1f2a3b4c5d,tìm gia sư IELTS Nâng cao (7.0+),201,3.4507902,0.31501684,170000,4.8,7,1
a1b2c3d4-e5f6-4a7b-8c9d-0e1f2a3b4c5d,tìm gia sư IELTS Nâng cao (7.0+),239,3.6486466,0.30983868,190000,4.9,8,1
a1b2c3d4-e5f6-4a7b-8c9d-0e1f2a3b4c5d,tìm gia sư IELTS Nâng cao (7.0+),169,3.2987902,0.28094596,160000,4.8,9,1
a1b2c3d4-e5f6-4a7b-8c9d-0e1f2a3b4c5d,tìm gia sư IELTS Nâng cao (7.0+),118,3.4697688,0.24457501,165000,4.9,10,1
c7b6a5d4-e3f2-4g1h-9i0j-1k2l3m4n5o6p,gia sư SAT dạy Nâng cao (1300-1500+),102,3.9594796,0.6,50000,4.9,1,1
c7b6a5d4-e3f2-4g1h-9i0j-1k2l3m4n5o6p,gia sư SAT dạy Nâng cao (1300-1500+),448,2.513419,0.4,80000,4.5,2,1
1a2b3c4d-5e6f-7a8b-9c0d-1e2f3a4b5c6d,học Tiếng Anh trình độ Trung cấp online,388,6.728114,0.6686053,110000,4.8,1,1
1a2b3c4d-5e6f-7a8b-9c0d-1e2f3a4b5c6d,học Tiếng Anh trình độ Trung cấp online,344,4.173842,0.5609622,85000,4.7,2,1
1a2b3c4d-5e6f-7a8b-9c0d-1e2f3a4b5c6d,học Tiếng Anh trình độ Trung cấp online,440,5.5398865,0.51122046,95000,4.9,3,1
1a2b3c4d-5e6f-7a8b-9c0d-1e2f3a4b5c6d,học Tiếng Anh trình độ Trung cấp online,476,5.5398865,0.51122046,95000,4.9,4,1
1a2b3c4d-5e6f-7a8b-9c0d-1e2f3a4b5c6d,học Tiếng Anh trình độ Trung cấp online,422,5.5398865,0.5013984,95000,4.9,5,0
1a2b3c4d-5e6f-7a8b-9c0d-1e2f3a4b5c6d,học Tiếng Anh trình độ Trung cấp online,458,5.5398865,0.48175415,95000,4.9,6,1
1a2b3c4d-5e6f-7a8b-9c0d-1e2f3a4b5c6d,học Tiếng Anh trình độ Trung cấp online,13,4.914555,0.4524379,95000,4.5,7,1
1a2b3c4d-5e6f-7a8b-9c0d-1e2f3a4b5c6d,học Tiếng Anh trình độ Trung cấp online,157,5.4724913,0.4395994,150000,4.7,8,0
1a2b3c4d-5e6f-7a8b-9c0d-1e2f3a4b5c6d,học Tiếng Anh trình độ Trung cấp online,325,5.0023685,0.4337779,60000,4.5,9,1
1a2b3c4d-5e6f-7a8b-9c0d-1e2f3a4b5c6d,học Tiếng Anh trình độ Trung cấp online,141,5.394833,0.42464578,100000,4.6,10,1
1a2b3c4d-5e6f-7a8b-9c0d-1e2f3a4b5c6d,gia sư SAT dạy Nâng cao (1300-1500+),290,6.7359595,0.92083645,85000,4.1,1,1
1a2b3c4d-5e6f-7a8b-9c0d-1e2f3a4b5c6d,gia sư SAT dạy Nâng cao (1300-1500+),298,7.462984,0.7395332,55000,4.5,2,1
1a2b3c4d-5e6f-7a8b-9c0d-1e2f3a4b5c6d,gia sư SAT dạy Nâng cao (1300-1500+),284,3.8204062,0.5098333,55000,4.5,3,1
1a2b3c4d-5e6f-7a8b-9c0d-1e2f3a4b5c6d,gia sư SAT dạy Nâng cao (1300-1500+),297,3.630794,0.46392253,85000,4.1,4,1
1a2b3c4d-5e6f-7a8b-9c0d-1e2f3a4b5c6d,gia sư SAT dạy Nâng cao (1300-1500+),102,3.9594796,0.45275843,50000,4.9,5,1
1a2b3c4d-5e6f-7a8b-9c0d-1e2f3a4b5c6d,gia sư SAT dạy Nâng cao (1300-1500+),338,4.175369,0.45226565,85000,4.1,6,1
1a2b3c4d-5e6f-7a8b-9c0d-1e2f3a4b5c6d,gia sư SAT dạy Nâng cao (1300-1500+),244,4.6627173,0.43571952,85000,4.5,7,1
1a2b3c4d-5e6f-7a8b-9c0d-1e2f3a4b5c6d,gia sư SAT dạy Nâng cao (1300-1500+),287,4.3056655,0.43159446,55000,4.1,8,1
1a2b3c4d-5e6f-7a8b-9c0d-1e2f3a4b5c6d,gia sư SAT dạy Nâng cao (1300-1500+),143,3.5534334,0.40696692,110000,4.1,9,1
1a2b3c4d-5e6f-7a8b-9c0d-1e2f3a4b5c6d,gia sư SAT dạy Nâng cao (1300-1500+),442,3.5026834,0.40171227,145000,4.1,10,1
9j8h7g6f-5e4d-3c2b-1a0f-fedcba987654,học Đại số trình độ Nâng cao online,235,5.73267,0.8239563,180000,4.9,1,1
9j8h7g6f-5e4d-3c2b-1a0f-fedcba987654,học Đại số trình độ Nâng cao online,239,5.746869,0.8165596,190000,4.9,2,1
9j8h7g6f-5e4d-3c2b-1a0f-fedcba987654,học Đại số trình độ Nâng cao online,269,5.2155952,0.7446909,195000,4.9,3,1
9j8h7g6f-5e4d-3c2b-1a0f-fedcba987654,học Đại số trình độ Nâng cao online,104,5.55435,0.7401462,170000,4.1,4,0
9j8h7g6f-5e4d-3c2b-1a0f-fedcba987654,học Đại số trình độ Nâng cao online,277,5.2155952,0.71595854,195000,4.9,5,1
9j8h7g6f-5e4d-3c2b-1a0f-fedcba987654,học Đại số trình độ Nâng cao online,261,5.2155952,0.7128971,190000,4.9,6,1
9j8h7g6f-5e4d-3c2b-1a0f-fedcba987654,học Đại số trình độ Nâng cao online,245,5.044577,0.6992724,185000,5.0,7,1
9j8h7g6f-5e4d-3c2b-1a0f-fedcba987654,học Đại số trình độ Nâng cao online,314,6.4334927,0.6913654,170000,4.1,8,1
9j8h7g6f-5e4d-3c2b-1a0f-fedcba987654,học Đại số trình độ Nâng cao online,242,5.195787,0.66095483,175000,4.8,9,1
9j8h7g6f-5e4d-3c2b-1a0f-fedcba987654,học Đại số trình độ Nâng cao online,281,4.602904,0.590371,195000,4.9,10,1
9j8h7g6f-5e4d-3c2b-1a0f-fedcba987654,tìm gia sư SAT Nền tảng (1000),157,4.0421453,0.7709255,150000,4.7,1,1
9j8h7g6f-5e4d-3c2b-1a0f-fedcba987654,tìm gia sư SAT Nền tảng (1000),271,3.8229728,0.77040064,180000,4.8,2,1
9j8h7g6f-5e4d-3c2b-1a0f-fedcba987654,tìm gia sư SAT Nền tảng (1000),266,3.4453006,0.7650089,160000,4.8,3,1
9j8h7g6f-5e4d-3c2b-1a0f-fedcba987654,tìm gia sư SAT Nền tảng (1000),373,3.2259216,0.7470195,165000,4.3,4,1
9j8h7g6f-5e4d-3c2b-1a0f-fedcba987654,tìm gia sư SAT Nền tảng (1000),258,3.4453006,0.72749144,155000,4.8,5,1
9j8h7g6f-5e4d-3c2b-1a0f-fedcba987654,tìm gia sư SAT Nền tảng (1000),242,3.6465027,0.7224407,175000,4.8,6,1
9j8h7g6f-5e4d-3c2b-1a0f-fedcba987654,tìm gia sư SAT Nền tảng (1000),257,3.6262243,0.70792305,185000,4.9,7,1
9j8h7g6f-5e4d-3c2b-1a0f-fedcba987654,tìm gia sư SAT Nền tảng (1000),185,3.3852131,0.70241284,195000,5.0,8,1
9j8h7g6f-5e4d-3c2b-1a0f-fedcba987654,tìm gia sư SAT Nền tảng (1000),234,3.026467,0.6473951,160000,4.8,9,1
9j8h7g6f-5e4d-3c2b-1a0f-fedcba987654,tìm gia sư SAT Nền tảng (1000),199,2.7984526,0.64203864,165000,4.6,10,1
9j8h7g6f-5e4d-3c2b-1a0f-fedcba987654,học IELTS trình độ Sơ cấp (4.0-5.0) online,418,4.51199,1.0,130000,4.6,1,1
9j8h7g6f-5e4d-3c2b-1a0f-fedcba987654,học IELTS trình độ Sơ cấp (4.0-5.0) online,387,4.262792,0.9245618,90000,4.9,2,1
9j8h7g6f-5e4d-3c2b-1a0f-fedcba987654,học IELTS trình độ Sơ cấp (4.0-5.0) online,275,3.6488793,0.7652212,140000,4.7,3,1
9j8h7g6f-5e4d-3c2b-1a0f-fedcba987654,học IELTS trình độ Sơ cấp (4.0-5.0) online,335,3.5767732,0.6556614,145000,4.5,4,1
9j8h7g6f-5e4d-3c2b-1a0f-fedcba987654,học IELTS trình độ Sơ cấp (4.0-5.0) online,93,3.0248559,0.51327175,110000,4.5,5,1
9j8h7g6f-5e4d-3c2b-1a0f-fedcba987654,học IELTS trình độ Sơ cấp (4.0-5.0) online,409,2.7328022,0.49727374,145000,4.6,6,1
9j8h7g6f-5e4d-3c2b-1a0f-fedcba987654,học IELTS trình độ Sơ cấp (4.0-5.0) online,383,2.7328022,0.47630197,145000,4.6,7,1
9j8h7g6f-5e4d-3c2b-1a0f-fedcba987654,học IELTS trình độ Sơ cấp (4.0-5.0) online,429,3.8601665,0.46861365,90000,4.5,8,1
9j8h7g6f-5e4d-3c2b-1a0f-fedcba987654,học IELTS trình độ Sơ cấp (4.0-5.0) online,229,2.869703,0.46597803,85000,4.7,9,1
9j8h7g6f-5e4d-3c2b-1a0f-fedcba987654,học IELTS trình độ Sơ cấp (4.0-5.0) online,60,3.2844346,0.4551348,105000,4.4,10,1
3a2b1c0d-9e8f-7g6h-5i4j-3k2l1m0n9o8p,học IELTS trình độ Sơ cấp (4.0-5.0) online,161,3.330402,1.0,170000,4.8,1,1
3a2b1c0d-9e8f-7g6h-5i4j-3k2l1m0n9o8p,học IELTS trình độ Sơ cấp (4.0-5.0) online,124,1.8194897,0.0,170000,3.9,2,1
zxcvbnm0-lkjh-gfds-apoi-uytrewq12345,luyện thi Toán học cấp độ Hình học,281,7.0746727,0.8805575,195000,4.9,1,1
zxcvbnm0-lkjh-gfds-apoi-uytrewq12345,luyện thi Toán học cấp độ Hình học,265,7.0746727,0.88005257,195000,4.9,2,1
zxcvbnm0-lkjh-gfds-apoi-uytrewq12345,luyện thi Toán học cấp độ Hình học,273,7.0746727,0.86783385,185000,4.9,3,0
zxcvbnm0-lkjh-gfds-apoi-uytrewq12345,luyện thi Toán học cấp độ Hình học,249,5.6899257,0.81157047,180000,4.9,4,1
zxcvbnm0-lkjh-gfds-apoi-uytrewq12345,luyện thi Toán học cấp độ Hình học,235,5.414241,0.7766442,180000,4.9,5,1
zxcvbnm0-lkjh-gfds-apoi-uytrewq12345,luyện thi Toán học cấp độ Hình học,239,6.1079373,0.77011526,190000,4.9,6,1
zxcvbnm0-lkjh-gfds-apoi-uytrewq12345,luyện thi Toán học cấp độ Hình học,257,5.9058766,0.7102704,185000,4.9,7,1
zxcvbnm0-lkjh-gfds-apoi-uytrewq12345,luyện thi Toán học cấp độ Hình học,346,6.219848,0.65526134,175000,4.5,8,1
zxcvbnm0-lkjh-gfds-apoi-uytrewq12345,luyện thi Toán học cấp độ Hình học,372,6.219848,0.65526134,175000,4.5,9,1
zxcvbnm0-lkjh-gfds-apoi-uytrewq12345,luyện thi Toán học cấp độ Hình học,398,6.219848,0.6321692,175000,4.5,10,1
zxcvbnm0-lkjh-gfds-apoi-uytrewq12345,gia sư IELTS dạy Nâng cao (7.0+),306,7.3739705,0.68987346,85000,4.1,1,1
zxcvbnm0-lkjh-gfds-apoi-uytrewq12345,gia sư IELTS dạy Nâng cao (7.0+),162,7.10333,0.6729537,85000,4.0,2,1
zxcvbnm0-lkjh-gfds-apoi-uytrewq12345,gia sư IELTS dạy Nâng cao (7.0+),309,7.096723,0.65929544,85000,4.1,3,1
zxcvbnm0-lkjh-gfds-apoi-uytrewq12345,gia sư IELTS dạy Nâng cao (7.0+),444,3.827034,0.58309937,55000,4.1,4,1
zxcvbnm0-lkjh-gfds-apoi-uytrewq12345,gia sư IELTS dạy Nâng cao (7.0+),68,5.876892,0.52538514,90000,4.5,5,1
zxcvbnm0-lkjh-gfds-apoi-uytrewq12345,gia sư IELTS dạy Nâng cao (7.0+),418,4.8539805,0.47699994,130000,4.6,6,1
zxcvbnm0-lkjh-gfds-apoi-uytrewq12345,gia sư IELTS dạy Nâng cao (7.0+),436,4.8539805,0.46289814,130000,4.6,7,1
zxcvbnm0-lkjh-gfds-apoi-uytrewq12345,gia sư IELTS dạy Nâng cao (7.0+),236,4.8756046,0.45386413,145000,4.5,8,0
zxcvbnm0-lkjh-gfds-apoi-uytrewq12345,gia sư IELTS dạy Nâng cao (7.0+),333,3.553997,0.42746076,95000,4.1,9,1
zxcvbnm0-lkjh-gfds-apoi-uytrewq12345,gia sư IELTS dạy Nâng cao (7.0+),70,4.9822993,0.41624597,135000,4.1,10,0
zxcvbnm0-lkjh-gfds-apoi-uytrewq12345,tìm gia sư Đại số Trung cấp,119,4.668866,0.0,95000,4.1,1,1
zxcvbnm0-lkjh-gfds-apoi-uytrewq12345,học SAT trình độ Nền tảng (1000) online,234,4.3555584,0.6915685,160000,4.8,1,1
zxcvbnm0-lkjh-gfds-apoi-uytrewq12345,học SAT trình độ Nền tảng (1000) online,250,4.309436,0.67925996,155000,4.7,2,1
zxcvbnm0-lkjh-gfds-apoi-uytrewq12345,học SAT trình độ Nền tảng (1000) online,242,2.5253897,0.5662823,175000,4.8,3,1
zxcvbnm0-lkjh-gfds-apoi-uytrewq12345,học SAT trình độ Nền tảng (1000) online,19,3.8424003,0.5236089,170000,4.7,4,0
zxcvbnm0-lkjh-gfds-apoi-uytrewq12345,học SAT trình độ Nền tảng (1000) online,257,3.4630735,0.5212565,185000,4.9,5,1
zxcvbnm0-lkjh-gfds-apoi-uytrewq12345,học SAT trình độ Nền tảng (1000) online,331,3.3617003,0.4550747,185000,4.7,6,1
zxcvbnm0-lkjh-gfds-apoi-uytrewq12345,học SAT trình độ Nền tảng (1000) online,431,3.5223951,0.43898556,165000,4.9,7,1
zxcvbnm0-lkjh-gfds-apoi-uytrewq12345,học SAT trình độ Nền tảng (1000) online,373,3.3896875,0.43285954,165000,4.3,8,1
zxcvbnm0-lkjh-gfds-apoi-uytrewq12345,học SAT trình độ Nền tảng (1000) online,437,3.5121593,0.4001293,170000,4.0,9,1
zxcvbnm0-lkjh-gfds-apoi-uytrewq12345,học SAT trình độ Nền tảng (1000) online,455,3.5121593,0.4001293,170000,4.0,10,1
qwertyui-opas-dfgh-jklz-xcvbnm123456,học SAT trình độ Nền tảng (1000) online,262,4.39809,1.0,125000,4.6,1,1
qwertyui-opas-dfgh-jklz-xcvbnm123456,học SAT trình độ Nền tảng (1000) online,110,2.9285345,0.552634,125000,4.0,2,1
qwertyui-opas-dfgh-jklz-xcvbnm123456,học SAT trình độ Nền tảng (1000) online,179,2.5116918,0.3399984,140000,4.6,3,1
qwertyui-opas-dfgh-jklz-xcvbnm123456,học SAT trình độ Nền tảng (1000) online,176,1.8791133,0.32617962,55000,3.9,4,1
qwertyui-opas-dfgh-jklz-xcvbnm123456,học SAT trình độ Nền tảng (1000) online,157,2.5116918,0.28755814,150000,4.7,5,1
qwertyui-opas-dfgh-jklz-xcvbnm123456,học SAT trình độ Nền tảng (1000) online,135,2.693732,0.19403563,90000,4.5,6,1
qwertyui-opas-dfgh-jklz-xcvbnm123456,học SAT trình độ Nền tảng (1000) online,127,2.419072,0.1286138,80000,4.5,7,1
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,tìm gia sư IELTS Trung cấp (5.5-6.5),293,9.168594,0.748311,55000,4.1,1,1
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,tìm gia sư IELTS Trung cấp (5.5-6.5),291,7.9681005,0.7013101,90000,4.5,2,1
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,tìm gia sư IELTS Trung cấp (5.5-6.5),306,7.7982574,0.64477557,85000,4.1,3,0
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,tìm gia sư IELTS Trung cấp (5.5-6.5),316,6.971188,0.574437,85000,4.1,4,1
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,tìm gia sư IELTS Trung cấp (5.5-6.5),93,3.8374746,0.54661185,110000,4.5,5,1
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,tìm gia sư IELTS Trung cấp (5.5-6.5),436,4.449826,0.47511682,130000,4.6,6,1
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,tìm gia sư IELTS Trung cấp (5.5-6.5),460,4.523578,0.4699413,145000,4.1,7,1
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,tìm gia sư IELTS Trung cấp (5.5-6.5),380,3.224034,0.46262118,85000,4.0,8,1
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,tìm gia sư IELTS Trung cấp (5.5-6.5),472,4.449826,0.4616806,130000,4.6,9,1
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,tìm gia sư IELTS Trung cấp (5.5-6.5),424,4.523578,0.4430688,145000,4.1,10,1
c7b6a5d4-e3f2-4g1h-9i0j-1k2l3m4n5o6p,luyện thi Tin học cấp độ Nhập môn,300,3.7828896,0.7742136,90000,4.5,1,1
c7b6a5d4-e3f2-4g1h-9i0j-1k2l3m4n5o6p,luyện thi Tin học cấp độ Nhập môn,88,4.175926,0.71054083,70000,4.7,2,1
c7b6a5d4-e3f2-4g1h-9i0j-1k2l3m4n5o6p,luyện thi Tin học cấp độ Nhập môn,465,3.118565,0.6117011,90000,4.5,3,1
c7b6a5d4-e3f2-4g1h-9i0j-1k2l3m4n5o6p,luyện thi Tin học cấp độ Nhập môn,327,3.000056,0.5543668,110000,4.6,4,1
c7b6a5d4-e3f2-4g1h-9i0j-1k2l3m4n5o6p,luyện thi Tin học cấp độ Nhập môn,291,3.2089715,0.49521118,90000,4.5,5,1
c7b6a5d4-e3f2-4g1h-9i0j-1k2l3m4n5o6p,luyện thi Tin học cấp độ Nhập môn,278,3.3483987,0.3719146,130000,4.6,6,1
c7b6a5d4-e3f2-4g1h-9i0j-1k2l3m4n5o6p,luyện thi Tin học cấp độ Nhập môn,270,3.3483987,0.36919084,125000,4.6,7,1
